Number-of-determinants,Unnamed: 0,Unnamed: 0.1,basis,basisindex,beta,charge,dmrg(var),index,method,ncas,ncore,note,pseudopotential,pyscf-version.1,system,systype,totalenergy,totalenergy-stocherr,totalenergy-syserr,trial-wavefunction,truncation-weight,SHCIref,SHCIreferr,HFref,HFreferr
,,,vqz,2,,0,,2280.0,MRLCC,,,,trail,,CrO,molecule,-102.765046211,0.0,0.0,,,-102.779756,1e-05,-101.84627163418828,0.0
,,,vqz,2,,0,,2281.0,MRLCC,,,,trail,,CuO,molecule,-213.433422711,0.0,0.0,,,-213.48424419999998,1e-05,-212.24422133071548,0.0
,,,vqz,2,,0,,2282.0,MRLCC,,,,trail,,FeO,molecule,-139.667352803,0.0,0.0,,,-139.7113522,1e-05,-138.6685140260192,0.0
,,,vqz,2,,0,,2283.0,MRLCC,,,,trail,,MnO,molecule,-120.065540502,0.0,0.0,,,-120.09707125940001,1e-05,-119.14081170666552,0.0
,,,vqz,2,,0,,2284.0,MRLCC,,,,trail,,ScO,molecule,-62.553463226000005,0.0,0.0,,,-62.56845381,1e-05,-61.834924297751634,0.0
,,,vqz,2,,0,,2285.0,MRLCC,,,,trail,,TiO,molecule,-74.063831238,0.0,0.0,,,-74.07548786,1e-05,-73.27696889209976,0.0
,,,vqz,2,,0,,2286.0,MRLCC,,,,trail,,VO,molecule,-87.277880455,0.0,0.0,,,-87.288681736,1e-05,-86.40819514293459,0.0
,,,v5z,3,,0,,2287.0,MRLCC,,,,trail,,CrO,molecule,-102.799063754,0.0,0.0,,,-102.8027368164,1e-05,-101.84668971203637,0.0
,,,v5z,3,,0,,2288.0,MRLCC,,,,trail,,CuO,molecule,-213.476835182,0.0,0.0,,,-213.5291282959,1e-05,-212.2443632841544,0.0
,,,v5z,3,,0,,2289.0,MRLCC,,,,trail,,FeO,molecule,-139.697081346,0.0,0.0,,,-139.7416819491,1e-05,-138.66875655750619,0.0
,,,v5z,3,,0,,2290.0,MRLCC,,,,trail,,MnO,molecule,-120.090771442,0.0,0.0,,,-120.1223644293,1e-05,-119.14098759444364,0.0
,,,v5z,3,,0,,2291.0,MRLCC,,,,trail,,ScO,molecule,-62.56650735,0.0,0.0,,,-62.5821409609,1e-05,-61.8350828626785,0.0
,,,v5z,3,,0,,2292.0,MRLCC,,,,trail,,TiO,molecule,-74.07961279199999,0.0,0.0,,,-74.09147310520001,1e-05,-73.2771786400687,0.0
,,,v5z,3,,0,,2293.0,MRLCC,,,,trail,,VO,molecule,-87.29626903399999,0.0,0.0,,,-87.3073938172,1e-05,-86.40843884648703,0.0
,,,cbs,4,,0,,,B3LYP,,,,trail,,Cr,atom,-86.78907282230992,0.0,0.0,,,-86.80392007105802,0.0,-86.21914367041965,0.0
,,,cbs,4,,0,,,B3LYP,,,,trail,,CrO,molecule,-102.77835561293566,0.0,0.0,,,-102.82674546839145,0.0,-101.8470259825963,0.0
,,,cbs,4,,0,,,B3LYP,,,,trail,,Cu,atom,-197.64847251027163,0.0,0.0,,,-197.61766150093342,0.0,-196.56638570938966,0.0
,,,cbs,4,,0,,,B3LYP,,,,trail,,CuO,molecule,-213.5931332592483,0.0,0.0,,,-213.57608229224718,0.0,-212.24437470480467,0.0
,,,cbs,4,,0,,,B3LYP,,,,trail,,Fe,atom,-123.7710791014694,0.0,0.0,,,-123.76799269977768,0.0,-123.03901730654364,0.0
,,,cbs,4,,0,,,B3LYP,,,,trail,,FeO,molecule,-139.75558079682003,0.0,0.0,,,-139.77329254270234,0.0,-138.6688002342686,0.0
,,,cbs,4,,0,,,B3LYP,,,,trail,,Mn,atom,-104.13766743086208,0.0,0.0,,,-104.15683288610127,0.0,-103.5177600936748,0.0
,,,cbs,4,,0,,,B3LYP,,,,trail,,MnO,molecule,-120.11095729045526,0.0,0.0,,,-120.14879091266157,0.0,-119.14106151951341,0.0
,,,cbs,4,,0,,,B3LYP,,,,trail,,O,atom,-15.845211226579087,0.0,0.0,,,-15.84743170708123,0.0,-15.651937613925503,0.0
,,,cbs,4,,0,,,B3LYP,,,,trail,,Sc,atom,-46.428247191666095,0.0,0.0,,,-46.490691481974515,0.0,-46.05778142019411,0.0
,,,cbs,4,,0,,,B3LYP,,,,trail,,ScO,molecule,-62.51809050202735,0.0,0.0,,,-62.59646590077431,0.0,-61.83521387628592,0.0
,,,cbs,4,,0,,,B3LYP,,,,trail,,Ti,atom,-57.95957944025041,0.0,0.0,,,-58.00541139925068,0.0,-57.52353975763188,0.0
,,,cbs,4,,0,,,B3LYP,,,,trail,,TiO,molecule,-74.04560764894717,0.0,0.0,,,-74.10825849037565,0.0,-73.27741268388714,0.0
,,,cbs,4,,0,,,B3LYP,,,,trail,,V,atom,-71.19515024170316,0.0,0.0,,,-71.23455541725886,0.0,-70.69715593256554,0.0
,,,cbs,4,,0,,,B3LYP,,,,trail,,VO,molecule,-87.26110889787013,0.0,0.0,,,-87.32689060024184,0.0,-86.4085589710134,0.0
,,,cbs,4,,1,,,B3LYP,,,,trail,,Cr,atom,-86.53103154355685,0.0,0.0,,,-86.55468488529472,0.0,-85.99875942985739,0.0
,,,cbs,4,,1,,,B3LYP,,,,trail,,Cu,atom,-197.35020567107256,0.0,0.0,,,-197.3335144795703,0.0,-196.3253521910385,0.0
,,,cbs,4,,1,,,B3LYP,,,,trail,,Fe,atom,-123.47993747602865,0.0,0.0,,,-123.47743064958259,0.0,-122.80533143963957,0.0
,,,cbs,4,,1,,,B3LYP,,,,trail,,Mn,atom,-103.86465076668969,0.0,0.0,,,-103.88361082582092,0.0,-103.29964752336967,0.0
,,,cbs,4,,1,,,B3LYP,,,,trail,,O,atom,-15.33279262096805,0.0,0.0,,,-15.348000500825666,0.0,-15.211460548925682,0.0
,,,cbs,4,,1,,,B3LYP,,,,trail,,Sc,atom,-46.192477854522686,0.0,0.0,,,-46.2493458862109,0.0,-45.86022496385589,0.0
,,,cbs,4,,1,,,B3LYP,,,,trail,,Ti,atom,-57.71137361804137,0.0,0.0,,,-57.75414594650641,0.0,-57.32024446051594,0.0
,,,cbs,4,,1,,,B3LYP,,,,trail,,V,atom,-70.95232685759484,0.0,0.0,,,-70.98633341776896,0.0,-70.47860927092995,0.0
,,,cbs,4,,0,,,HSE06,,,,trail,,Cr,atom,-86.8055889070115,0.0,0.0,,,-86.80392007105802,0.0,-86.21914367041965,0.0
,,,cbs,4,,0,,,HSE06,,,,trail,,CrO,molecule,-102.77847242279614,0.0,0.0,,,-102.82674546839145,0.0,-101.8470259825963,0.0
,,,cbs,4,,0,,,HSE06,,,,trail,,Cu,atom,-197.63132308235083,0.0,0.0,,,-197.61766150093342,0.0,-196.56638570938966,0.0
,,,cbs,4,,0,,,HSE06,,,,trail,,CuO,molecule,-213.57354479495757,0.0,0.0,,,-213.57608229224718,0.0,-212.24437470480467,0.0
,,,cbs,4,,0,,,HSE06,,,,trail,,Fe,atom,-123.76358769186938,0.0,0.0,,,-123.76799269977768,0.0,-123.03901730654364,0.0
,,,cbs,4,,0,,,HSE06,,,,trail,,FeO,molecule,-139.74686521915353,0.0,0.0,,,-139.77329254270234,0.0,-138.6688002342686,0.0
,,,cbs,4,,0,,,HSE06,,,,trail,,Mn,atom,-104.13756845455319,0.0,0.0,,,-104.15683288610127,0.0,-103.5177600936748,0.0
,,,cbs,4,,0,,,HSE06,,,,trail,,MnO,molecule,-120.1113173560484,0.0,0.0,,,-120.14879091266157,0.0,-119.14106151951341,0.0
,,,cbs,4,,0,,,HSE06,,,,trail,,O,atom,-15.843264144022884,0.0,0.0,,,-15.84743170708123,0.0,-15.651937613925503,0.0
,,,cbs,4,,0,,,HSE06,,,,trail,,Sc,atom,-46.42858237083996,0.0,0.0,,,-46.490691481974515,0.0,-46.05778142019411,0.0
,,,cbs,4,,0,,,HSE06,,,,trail,,ScO,molecule,-62.5221626463646,0.0,0.0,,,-62.59646590077431,0.0,-61.83521387628592,0.0
,,,cbs,4,,0,,,HSE06,,,,trail,,Ti,atom,-57.94727684745396,0.0,0.0,,,-58.00541139925068,0.0,-57.52353975763188,0.0
,,,cbs,4,,0,,,HSE06,,,,trail,,TiO,molecule,-74.04615459240726,0.0,0.0,,,-74.10825849037565,0.0,-73.27741268388714,0.0
,,,cbs,4,,0,,,HSE06,,,,trail,,V,atom,-71.18909236894305,0.0,0.0,,,-71.23455541725886,0.0,-70.69715593256554,0.0
,,,cbs,4,,0,,,HSE06,,,,trail,,VO,molecule,-87.26312413555901,0.0,0.0,,,-87.32689060024184,0.0,-86.4085589710134,0.0
,,,cbs,4,,1,,,HSE06,,,,trail,,Cr,atom,-86.54606536985868,0.0,0.0,,,-86.55468488529472,0.0,-85.99875942985739,0.0
,,,cbs,4,,1,,,HSE06,,,,trail,,Cu,atom,-197.33844317001342,0.0,0.0,,,-197.3335144795703,0.0,-196.3253521910385,0.0
,,,cbs,4,,1,,,HSE06,,,,trail,,Fe,atom,-123.48517938494295,0.0,0.0,,,-123.47743064958259,0.0,-122.80533143963957,0.0
,,,cbs,4,,1,,,HSE06,,,,trail,,Mn,atom,-103.87956965524711,0.0,0.0,,,-103.88361082582092,0.0,-103.29964752336967,0.0
,,,cbs,4,,1,,,HSE06,,,,trail,,O,atom,-15.336636090192872,0.0,0.0,,,-15.348000500825666,0.0,-15.211460548925682,0.0
,,,cbs,4,,1,,,HSE06,,,,trail,,Sc,atom,-46.1953132812065,0.0,0.0,,,-46.2493458862109,0.0,-45.86022496385589,0.0
,,,cbs,4,,1,,,HSE06,,,,trail,,Ti,atom,-57.70597945582234,0.0,0.0,,,-57.75414594650641,0.0,-57.32024446051594,0.0
,,,cbs,4,,1,,,HSE06,,,,trail,,V,atom,-70.96099688381663,0.0,0.0,,,-70.98633341776896,0.0,-70.47860927092995,0.0
,,,cbs,4,,0,,,LDA,,,,trail,,Cr,atom,-86.610051889753,0.0,0.0,,,-86.80392007105802,0.0,-86.21914367041965,0.0
,,,cbs,4,,0,,,LDA,,,,trail,,CrO,molecule,-102.56602418492963,0.0,0.0,,,-102.82674546839145,0.0,-101.8470259825963,0.0
,,,cbs,4,,0,,,LDA,,,,trail,,Cu,atom,-197.34390979246137,0.0,0.0,,,-197.61766150093342,0.0,-196.56638570938966,0.0
,,,cbs,4,,0,,,LDA,,,,trail,,CuO,molecule,-213.23862202708028,0.0,0.0,,,-213.57608229224718,0.0,-212.24437470480467,0.0
,,,cbs,4,,0,,,LDA,,,,trail,,Fe,atom,-123.51800864676905,0.0,0.0,,,-123.76799269977768,0.0,-123.03901730654364,0.0
,,,cbs,4,,0,,,LDA,,,,trail,,FeO,molecule,-139.4914883096349,0.0,0.0,,,-139.77329254270234,0.0,-138.6688002342686,0.0
,,,cbs,4,,0,,,LDA,,,,trail,,Mn,atom,-103.91224500401869,0.0,0.0,,,-104.15683288610127,0.0,-103.5177600936748,0.0
,,,cbs,4,,0,,,LDA,,,,trail,,MnO,molecule,-119.87227068352857,0.0,0.0,,,-120.14879091266157,0.0,-119.14106151951341,0.0
,,,cbs,4,,0,,,LDA,,,,trail,,O,atom,-15.741645732421718,0.0,0.0,,,-15.84743170708123,0.0,-15.651937613925503,0.0
,,,cbs,4,,0,,,LDA,,,,trail,,Sc,atom,-46.28400289863937,0.0,0.0,,,-46.490691481974515,0.0,-46.05778142019411,0.0
,,,cbs,4,,0,,,LDA,,,,trail,,ScO,molecule,-62.35261265599994,0.0,0.0,,,-62.59646590077431,0.0,-61.83521387628592,0.0
,,,cbs,4,,0,,,LDA,,,,trail,,Ti,atom,-57.78593728792673,0.0,0.0,,,-58.00541139925068,0.0,-57.52353975763188,0.0
,,,cbs,4,,0,,,LDA,,,,trail,,TiO,molecule,-73.81357164829119,0.0,0.0,,,-74.10825849037565,0.0,-73.27741268388714,0.0
,,,cbs,4,,0,,,LDA,,,,trail,,V,atom,-71.00254786890457,0.0,0.0,,,-71.23455541725886,0.0,-70.69715593256554,0.0
,,,cbs,4,,0,,,LDA,,,,trail,,VO,molecule,-87.07583339183454,0.0,0.0,,,-87.32689060024184,0.0,-86.4085589710134,0.0
,,,cbs,4,,1,,,LDA,,,,trail,,Cr,atom,-86.33129505298615,0.0,0.0,,,-86.55468488529472,0.0,-85.99875942985739,0.0
,,,cbs,4,,1,,,LDA,,,,trail,,Cu,atom,-197.02814806222327,0.0,0.0,,,-197.3335144795703,0.0,-196.3253521910385,0.0
,,,cbs,4,,1,,,LDA,,,,trail,,Fe,atom,-123.21492656845092,0.0,0.0,,,-123.47743064958259,0.0,-122.80533143963957,0.0
,,,cbs,4,,1,,,LDA,,,,trail,,Mn,atom,-103.6370423110408,0.0,0.0,,,-103.88361082582092,0.0,-103.29964752336967,0.0
,,,cbs,4,,1,,,LDA,,,,trail,,O,atom,-15.238333839803573,0.0,0.0,,,-15.348000500825666,0.0,-15.211460548925682,0.0
,,,cbs,4,,1,,,LDA,,,,trail,,Sc,atom,-46.03973933051703,0.0,0.0,,,-46.2493458862109,0.0,-45.86022496385589,0.0
,,,cbs,4,,1,,,LDA,,,,trail,,Ti,atom,-57.540281066624935,0.0,0.0,,,-57.75414594650641,0.0,-57.32024446051594,0.0
,,,cbs,4,,1,,,LDA,,,,trail,,V,atom,-70.7686561592018,0.0,0.0,,,-70.98633341776896,0.0,-70.47860927092995,0.0
,,,cbs,4,,0,,,PBE,,,,trail,,Cr,atom,-86.82871212197207,0.0,0.0,,,-86.80392007105802,0.0,-86.21914367041965,0.0
,,,cbs,4,,0,,,PBE,,,,trail,,CrO,molecule,-102.84600922457722,0.0,0.0,,,-102.82674546839145,0.0,-101.8470259825963,0.0
,,,cbs,4,,0,,,PBE,,,,trail,,Cu,atom,-197.7062199347308,0.0,0.0,,,-197.61766150093342,0.0,-196.56638570938966,0.0
,,,cbs,4,,0,,,PBE,,,,trail,,CuO,molecule,-213.67334015708212,0.0,0.0,,,-213.57608229224718,0.0,-212.24437470480467,0.0
,,,cbs,4,,0,,,PBE,,,,trail,,Fe,atom,-123.7986002838843,0.0,0.0,,,-123.76799269977768,0.0,-123.03901730654364,0.0
,,,cbs,4,,0,,,PBE,,,,trail,,FeO,molecule,-139.83305952726948,0.0,0.0,,,-139.77329254270234,0.0,-138.6688002342686,0.0
,,,cbs,4,,0,,,PBE,,,,trail,,Mn,atom,-104.15486775994107,0.0,0.0,,,-104.15683288610127,0.0,-103.5177600936748,0.0
,,,cbs,4,,0,,,PBE,,,,trail,,MnO,molecule,-120.17980706907244,0.0,0.0,,,-120.14879091266157,0.0,-119.14106151951341,0.0
,,,cbs,4,,0,,,PBE,,,,trail,,O,atom,-15.844998141151109,0.0,0.0,,,-15.84743170708123,0.0,-15.651937613925503,0.0
,,,cbs,4,,0,,,PBE,,,,trail,,Sc,atom,-46.427090226571174,0.0,0.0,,,-46.490691481974515,0.0,-46.05778142019411,0.0
,,,cbs,4,,0,,,PBE,,,,trail,,ScO,molecule,-62.553648994229434,0.0,0.0,,,-62.59646590077431,0.0,-61.83521387628592,0.0
,,,cbs,4,,0,,,PBE,,,,trail,,Ti,atom,-57.9586506496921,0.0,0.0,,,-58.00541139925068,0.0,-57.52353975763188,0.0
,,,cbs,4,,0,,,PBE,,,,trail,,TiO,molecule,-74.09083313400996,0.0,0.0,,,-74.10825849037565,0.0,-73.27741268388714,0.0
,,,cbs,4,,0,,,PBE,,,,trail,,V,atom,-71.19783651407641,0.0,0.0,,,-71.23455541725886,0.0,-70.69715593256554,0.0
,,,cbs,4,,0,,,PBE,,,,trail,,VO,molecule,-87.32275480349,0.0,0.0,,,-87.32689060024184,0.0,-86.4085589710134,0.0
,,,cbs,4,,1,,,PBE,,,,trail,,Cr,atom,-86.55930345754811,0.0,0.0,,,-86.55468488529472,0.0,-85.99875942985739,0.0
,,,cbs,4,,1,,,PBE,,,,trail,,Cu,atom,-197.40146905481194,0.0,0.0,,,-197.3335144795703,0.0,-196.3253521910385,0.0
,,,cbs,4,,1,,,PBE,,,,trail,,Fe,atom,-123.50930458176195,0.0,0.0,,,-123.47743064958259,0.0,-122.80533143963957,0.0
,,,cbs,4,,1,,,PBE,,,,trail,,Mn,atom,-103.89222724190635,0.0,0.0,,,-103.88361082582092,0.0,-103.29964752336967,0.0
,,,cbs,4,,1,,,PBE,,,,trail,,O,atom,-15.332169908482857,0.0,0.0,,,-15.348000500825666,0.0,-15.211460548925682,0.0
,,,cbs,4,,1,,,PBE,,,,trail,,Sc,atom,-46.18528010052427,0.0,0.0,,,-46.2493458862109,0.0,-45.86022496385589,0.0
,,,cbs,4,,1,,,PBE,,,,trail,,Ti,atom,-57.7231193587542,0.0,0.0,,,-57.75414594650641,0.0,-57.32024446051594,0.0
,,,cbs,4,,1,,,PBE,,,,trail,,V,atom,-70.94696155967384,0.0,0.0,,,-70.98633341776896,0.0,-70.47860927092995,0.0
,,,cbs,4,,0,,,SCAN,,,,trail,,Cr,atom,-86.7558989869685,0.0,0.0,,,-86.80392007105802,0.0,-86.21914367041965,0.0
,,,cbs,4,,0,,,SCAN,,,,trail,,CrO,molecule,-102.71503050621281,0.0,0.0,,,-102.82674546839145,0.0,-101.8470259825963,0.0
,,,cbs,4,,0,,,SCAN,,,,trail,,Cu,atom,-197.4482972275803,0.0,0.0,,,-197.61766150093342,0.0,-196.56638570938966,0.0
,,,cbs,4,,0,,,SCAN,,,,trail,,CuO,molecule,-213.3857542531919,0.0,0.0,,,-213.57608229224718,0.0,-212.24437470480467,0.0
,,,cbs,4,,0,,,SCAN,,,,trail,,Fe,atom,-123.66010902235249,0.0,0.0,,,-123.76799269977768,0.0,-123.03901730654364,0.0
,,,cbs,4,,0,,,SCAN,,,,trail,,FeO,molecule,-139.64639454533904,0.0,0.0,,,-139.77329254270234,0.0,-138.6688002342686,0.0
,,,cbs,4,,0,,,SCAN,,,,trail,,Mn,atom,-104.06129847752867,0.0,0.0,,,-104.15683288610127,0.0,-103.5177600936748,0.0
,,,cbs,4,,0,,,SCAN,,,,trail,,MnO,molecule,-120.03291470476164,0.0,0.0,,,-120.14879091266157,0.0,-119.14106151951341,0.0
,,,cbs,4,,0,,,SCAN,,,,trail,,O,atom,-15.820382298904507,0.0,0.0,,,-15.84743170708123,0.0,-15.651937613925503,0.0
,,,cbs,4,,0,,,SCAN,,,,trail,,Sc,atom,-46.394404354166845,0.0,0.0,,,-46.490691481974515,0.0,-46.05778142019411,0.0
,,,cbs,4,,0,,,SCAN,,,,trail,,ScO,molecule,-62.47903039606682,0.0,0.0,,,-62.59646590077431,0.0,-61.83521387628592,0.0
,,,cbs,4,,0,,,SCAN,,,,trail,,Ti,atom,-57.91949527712113,0.0,0.0,,,-58.00541139925068,0.0,-57.52353975763188,0.0
,,,cbs,4,,0,,,SCAN,,,,trail,,TiO,molecule,-74.00075078378369,0.0,0.0,,,-74.10825849037565,0.0,-73.27741268388714,0.0
,,,cbs,4,,0,,,SCAN,,,,trail,,V,atom,-71.14986169619318,0.0,0.0,,,-71.23455541725886,0.0,-70.69715593256554,0.0
,,,cbs,4,,0,,,SCAN,,,,trail,,VO,molecule,-87.20379414095069,0.0,0.0,,,-87.32689060024184,0.0,-86.4085589710134,0.0
,,,cbs,4,,1,,,SCAN,,,,trail,,Cr,atom,-86.48235608526355,0.0,0.0,,,-86.55468488529472,0.0,-85.99875942985739,0.0
,,,cbs,4,,1,,,SCAN,,,,trail,,Cu,atom,-197.14556801178816,0.0,0.0,,,-197.3335144795703,0.0,-196.3253521910385,0.0
,,,cbs,4,,1,,,SCAN,,,,trail,,Fe,atom,-123.39229946037935,0.0,0.0,,,-123.47743064958259,0.0,-122.80533143963957,0.0
,,,cbs,4,,1,,,SCAN,,,,trail,,Mn,atom,-103.81974225857734,0.0,0.0,,,-103.88361082582092,0.0,-103.29964752336967,0.0
,,,cbs,4,,1,,,SCAN,,,,trail,,O,atom,-15.330590367462488,0.0,0.0,,,-15.348000500825666,0.0,-15.211460548925682,0.0
,,,cbs,4,,1,,,SCAN,,,,trail,,Sc,atom,-46.16792139023998,0.0,0.0,,,-46.2493458862109,0.0,-45.86022496385589,0.0
,,,cbs,4,,1,,,SCAN,,,,trail,,Ti,atom,-57.68862379955658,0.0,0.0,,,-57.75414594650641,0.0,-57.32024446051594,0.0
,,,cbs,4,,1,,,SCAN,,,,trail,,V,atom,-70.92355319129418,0.0,0.0,,,-70.98633341776896,0.0,-70.47860927092995,0.0
